order_item_id,order_id,product_id,quantity,unit_price,item_total,customer_id,order_date,status,customer_name,city,state,signup_date,product_name,category,price,order_month,is_valid_sale
154,9551,170,4,2192.29,8769.16,1725,2025-11-28 12:29:53,paid,João Sampaio,Rios,TO,2021-09-03,Fone 193,Esporte,2251.9,2025-11,True
155,3614,290,3,154.71,464.13,2381,2025-01-05 17:11:13,delivered,Sr. Arthur Gabriel Souza,Pires do Norte,SE,2023-03-04,Bola 264,Esporte,152.33,2025-01,True
156,8077,233,1,3182.66,3182.66,612,2024-04-05 19:22:22,delivered,Apollo Costela,Porto,MA,2022-11-28,Livro 444,Moda,3459.44,2024-04,True
157,3150,249,1,2871.55,2871.55,106,2024-10-14 00:44:07,paid,Vitor Hugo Aragão,Câmara de Minas,SP,2025-05-03,Mochila 530,Esporte,2761.5,2024-10,True
158,7404,177,1,223.47,223.47,1509,2025-12-09 01:18:21,paid,Benjamim Pires,Cardoso do Galho,RJ,2022-03-16,Carrinho 666,Sem categoria,227.53,2025-12,True
159,2123,294,3,2624.28,7872.84,1149,2024-06-20 04:06:25,delivered,Rebeca Cunha,Martins de da Mota,AC,2024-07-13,Livro 192,Casa,2731.65,2024-06,True
160,1528,196,4,1216.22,4864.88,421,2025-05-04 15:41:30,delivered,Maitê da Cunha,Silveira de Ramos,SC,2023-04-05,Perfume 370,Brinquedos,1349.91,2025-05,True
161,3799,130,5,92.12,460.6,764,2024-07-17 06:50:47,shipped,Raquel Farias,Cardoso de Goiás,AM,2023-11-25,Óculos 160,Livros,91.37,2024-07,True
162,7344,165,4,1417.56,5670.24,1590,2025-11-17 16:55:55,canceled,Luana Cavalcante,da Cruz,PA,2022-04-03,Notebook 103,Livros,1505.21,2025-11,False
163,9132,287,4,366.75,1467.0,2237,2024-10-30 19:03:38,delivered,Diogo Porto,Lopes de da Mota,MS,2025-07-26,Liquidificador 903,Moda,385.33,2024-10,True
164,7137,207,1,3171.13,3171.13,540,2024-05-22 15:48:12,shipped,Sra. Eloah Freitas,Souza,SP,2025-08-06,Tênis 316,Informática,3198.31,2024-05,True
165,3678,5,3,2384.41,7153.23,1005,2024-09-11 15:25:11,delivered,Maria Cardoso,Moreira de Siqueira,RS,2021-11-02,Bicicleta 108,Eletrônicos,2439.16,2024-09,True
166,9620,167,4,2436.91,9747.64,2201,2024-10-25 01:07:19,paid,Ester Sá,Macedo,SE,2022-01-03,Smartphone 274,Beleza,2239.09,2024-10,True
167,7741,120,2,3708.43,7416.86,1820,2024-07-26 09:24:34,canceled,Breno Cassiano,Brito de Albuquerque,BA,2025-11-14,Shampoo 959,Livros,3470.52,2024-07,False
168,2901,23,3,385.69,1157.07,2791,2024-12-07 01:58:25,delivered,Pedro Henrique Mendes,Farias do Galho,MA,2021-04-01,Jaqueta 495,Informática,407.91,2024-12,True
169,7393,298,3,2511.79,7535.37,191,2025-09-23 18:19:05,delivered,Maria Laura Novais,Borges das Flores,AC,2021-07-29,Liquidificador 920,Livros,2373.53,2025-09,True
170,4326,256,3,3374.28,10122.84,2197,2024-01-06 17:00:46,canceled,Ester Melo,Martins,RJ,2023-03-24,Panela 683,Brinquedos,3126.57,2024-01,False
171,4952,60,5,3124.7,15623.5,6,2025-01-08 14:50:55,paid,Dr. Eduardo Cunha,Caldeira de Minas,MG,2022-03-10,Bicicleta 892,Esporte,2959.29,2025-01,True
172,708,144,5,3711.55,18557.75,2159,2024-11-17 09:00:23,delivered,Cauã Cardoso,Farias Verde,SP,2024-12-25,Teclado 455,Beleza,3438.59,2024-11,True
173,7190,156,2,2669.08,5338.16,75,2025-03-02 01:35:47,delivered,Sophia Camargo,Oliveira do Oeste,GO,2025-09-27,Sabonete 264,Brinquedos,2565.97,2025-03,True
174,5644,60,4,2983.79,11935.16,1129,2025-01-17 04:09:44,shipped,João Gabriel Moreira,Jesus de da Costa,CE,2023-07-28,Bicicleta 892,Esporte,2959.29,2025-01,True
175,4744,11,2,2119.08,4238.16,2109,2024-03-15 15:48:36,delivered,Henry Camargo,Leão dos Dourados,MT,2023-01-14,Monitor 643,Moda,1978.07,2024-03,True
176,9738,248,5,1140.74,5703.7,2663,2024-07-04 23:14:34,canceled,Alexandre Vieira,Monteiro,BA,2024-03-26,Coleira 327,Moda,1253.16,2024-07,False
177,4898,185,4,3678.91,14715.64,2162,2024-08-15 08:26:27,shipped,Agatha Duarte,Aragão,BA,2021-12-16,Notebook 180,Brinquedos,3459.16,2024-08,True
178,1724,212,1,230.16,230.16,40,2025-06-06 12:09:22,paid,Otávio Cirino,Martins de Goiás,AP,2021-05-15,Tênis 957,Beleza,215.83,2025-06,True
179,9440,27,4,1651.23,6604.92,2633,2024-08-24 01:42:24,shipped,Lunna Marques,Pereira da Serra,PR,2025-06-08,Fone 881,Casa,1656.49,2024-08,True
180,7366,201,3,3019.7,9059.1,495,2025-02-19 21:57:20,paid,Raul Nunes,Novaes de Moraes,AM,2022-08-28,Mochila 375,Informática,3141.15,2025-02,True
181,5753,149,4,1528.79,6115.16,1128,2025-02-25 11:09:48,delivered,Larissa Leão,Sales de Cardoso,DF,2024-12-13,Shampoo 850,Informática,1477.49,2025-02,True
182,8385,175,5,2325.35,11626.75,1304,2024-12-07 17:47:23,delivered,Luiza Machado,Sousa de Carvalho,GO,2024-08-26,Webcam 187,Moda,2343.47,2024-12,True
183,6348,234,5,911.68,4558.4,2781,2025-01-21 20:25:26,pending,Luísa Ribeiro,Siqueira de Silveira,RS,2023-10-26,Coleira 982,Livros,979.94,2025-01,True
184,5536,108,3,2122.9,6368.7,223,2025-03-01 15:04:40,paid,Hadassa Cassiano,Câmara de Caldeira,MS,2022-08-19,Coleira 355,Mercado,2213.18,2025-03,True
185,9503,13,1,2273.67,2273.67,1677,2025-09-06 00:29:58,shipped,Sra. Stephany Fogaça,Sales,AM,2023-10-31,Tênis 521,Casa,2162.02,2025-09,True
186,6230,260,5,2538.54,12692.7,2758,2024-04-08 06:44:45,delivered,Benicio Melo,Cardoso,ES,2024-11-15,Bicicleta 314,Esporte,2667.76,2024-04,True
187,187,179,4,3236.78,12947.12,1296,2024-11-28 16:13:42,paid,Matteo da Cunha,Borges de Goiás,MA,2021-12-03,Fone 686,Informática,3087.56,2024-11,True
188,9789,195,2,1965.82,3931.64,2630,2025-04-25 15:43:07,pending,Luiz Miguel Martins,Ramos,RS,2025-10-05,Óculos 988,Esporte,1881.68,2025-04,True
189,8510,209,2,2533.55,5067.1,2389,2024-09-07 06:48:53,shipped,Calebe da Conceição,Camargo de Campos,PI,2022-08-15,Perfume 627,Eletrônicos,2773.34,2024-09,True
190,7805,210,1,1881.56,1881.56,2626,2024-07-29 13:17:04,delivered,Laura Machado,Machado,RN,2023-06-26,Teclado 826,Esporte,1781.18,2024-07,True
191,7475,227,4,3376.05,13504.2,1044,2024-05-03 07:58:15,delivered,Nicole Guerra,da Costa de Goiás,PI,2023-12-10,Liquidificador 533,Esporte,3135.76,2024-05,True
192,3361,192,5,533.11,2665.55,2789,2025-05-13 21:39:50,canceled,Dr. José Pedro Oliveira,Pires Alegre,PE,2024-09-04,Bola 524,Moda,536.5,2025-05,False
193,6657,290,2,164.31,328.62,76,2024-08-24 16:38:22,delivered,Pedro Henrique Abreu,Fonseca,PA,2022-11-14,Bola 264,Esporte,152.33,2024-08,True
194,7675,193,5,2510.6,12553.0,2529,2024-07-20 03:38:52,shipped,Bryan Almeida,Aragão,MT,2025-04-03,Carrinho 696,Pet,2657.95,2024-07,True
195,7276,95,1,2379.38,2379.38,1267,2025-01-17 00:09:13,delivered,Sr. Kaique Fonseca,Costa do Amparo,RS,2021-07-28,Shampoo 802,Livros,2211.59,2025-01,True
196,7173,44,2,2828.0,5656.0,179,2024-02-09 02:37:39,shipped,Pedro Miguel Ferreira,Porto das Pedras,RR,2023-02-10,Mochila 850,Esporte,3104.16,2024-02,True
197,9076,184,5,634.9,3174.5,577,2024-05-30 06:23:42,shipped,Isabelly Ramos,Monteiro das Pedras,PI,2021-04-01,Camiseta 927,Beleza,686.65,2024-05,True
198,533,215,4,2083.33,8333.32,1231,2024-06-21 08:16:04,paid,Thiago Santos,Fonseca de Sampaio,RJ,2021-08-17,Bicicleta 506,Mercado,2229.4,2024-06,True
199,2752,277,3,3356.37,10069.11,502,2025-02-09 06:22:49,delivered,Dr. João Vitor Oliveira,Moraes do Campo,BA,2021-11-28,Webcam 484,Eletrônicos,3069.76,2025-02,True
200,3156,104,2,2010.32,4020.64,1078,2024-03-08 11:15:32,delivered,Sr. José Pedro Viana,Mendonça,CE,2024-10-01,Sabonete 135,Casa,2155.16,2024-03,True
201,3534,27,5,1751.84,8759.2,1024,2024-05-09 07:01:05,delivered,Dra. Luana Vasconcelos,Casa Grande do Campo,TO,2022-06-13,Fone 881,Casa,1656.49,2024-05,True
202,6211,118,1,3314.61,3314.61,2474,2025-10-28 11:46:21,paid,Dr. Yago Ramos,da Paz,MT,2022-04-15,Suplemento 882,Eletrônicos,3487.43,2025-10,True
203,452,206,4,2407.17,9628.68,2928,2024-07-12 08:59:41,shipped,Heloísa Sampaio,da Mata,RR,2022-02-26,Cafeteira 719,Brinquedos,2264.76,2024-07,True
204,4237,290,2,167.1,334.2,1993,2025-04-16 08:02:16,delivered,Valentina da Luz,Sampaio,MT,2021-05-21,Bola 264,Esporte,152.33,2025-04,True
205,5633,2,2,326.1,652.2,2115,2024-02-03 02:33:30,delivered,Mariana Guerra,Aragão Paulista,PR,2021-06-13,Jaqueta 771,Brinquedos,332.83,2024-02,True
206,8810,98,4,449.09,1796.36,1149,2024-05-31 00:50:04,delivered,Rebeca Cunha,Martins de da Mota,AC,2024-07-13,Tênis 928,Informática,463.84,2024-05,True
207,9811,166,3,750.47,2251.41,2643,2024-06-24 06:36:47,delivered,Ana Luiza Siqueira,Cunha,AP,2021-07-16,Liquidificador 591,Pet,710.87,2024-06,True
208,5631,47,2,1484.95,2969.9,1841,2024-11-05 15:09:26,shipped,Benjamim Borges,Fernandes da Mata,CE,2023-12-07,Carrinho 608,Moda,1601.36,2024-11,True
209,796,247,1,3285.79,3285.79,268,2025-01-04 04:52:29,paid,Isabela Macedo,Sá dos Dourados,ES,2021-06-27,Relógio 796,Casa,3150.08,2025-01,True
210,4341,196,3,1447.5,4342.5,1034,2024-06-17 09:33:28,delivered,Dr. Benicio Cardoso,Melo,RO,2023-03-01,Perfume 370,Brinquedos,1349.91,2024-06,True
211,9105,272,3,3755.55,11266.65,394,2024-02-04 01:32:21,pending,Vitor Hugo Carvalho,Campos da Serra,PI,2024-04-03,Bola 450,Casa,3486.54,2024-02,True
212,5582,148,2,19.58,39.16,1156,2024-05-16 19:26:05,paid,Antony Mendes,Castro dos Dourados,RJ,2022-11-07,Cafeteira 837,Moda,19.46,2024-05,True
213,9481,55,5,1049.3,5246.5,1412,2025-03-23 21:35:36,canceled,Maria Luiza Pastor,Cidade não informada,PR,2023-08-22,Webcam 329,Brinquedos,1136.48,2025-03,False
214,5933,6,3,1414.18,4242.54,976,2025-03-17 04:31:58,delivered,Ana Cecília Pereira,Silveira Alegre,MG,2023-10-29,Luminária 980,Moda,1486.76,2025-03,True
215,8674,160,1,1263.42,1263.42,809,2024-02-28 00:16:08,shipped,Leandro Oliveira,Vasconcelos das Flores,SC,2024-12-30,Camiseta 203,Eletrônicos,1168.86,2024-02,True
216,7276,166,4,674.98,2699.92,1267,2025-01-17 00:09:13,delivered,Sr. Kaique Fonseca,Costa do Amparo,RS,2021-07-28,Liquidificador 591,Pet,710.87,2025-01,True
217,5983,155,3,1319.73,3959.19,1591,2025-04-16 10:03:20,delivered,Josué da Rosa,Oliveira dos Dourados,RS,2024-09-21,Cafeteira 175,Moda,1764.61,2025-04,True
218,6952,16,5,2760.63,13803.15,2299,2025-12-08 11:15:47,delivered,Stephany da Cruz,da Cunha,SE,2021-03-12,Perfume 422,Brinquedos,2771.9,2025-12,True
219,7318,272,5,3582.45,17912.25,2404,2025-09-14 10:38:00,shipped,Murilo Campos,Costela,PB,2022-08-14,Bola 450,Casa,3486.54,2025-09,True
220,2957,204,1,732.92,732.92,2534,2025-11-29 20:39:46,delivered,Maria Luísa Castro,Sampaio de da Mota,RR,2025-06-29,Webcam 989,Moda,809.43,2025-11,True
221,2131,118,2,3642.35,7284.7,2970,2024-10-23 10:28:51,delivered,Asafe Cirino,Viana de Goiás,SC,2023-11-16,Suplemento 882,Eletrônicos,3487.43,2024-10,True
222,1232,63,4,1549.9,6199.6,735,2024-01-10 22:20:43,canceled,André Farias,Santos de Cassiano,AL,2022-11-04,Liquidificador 348,Pet,1631.78,2024-01,False
223,1525,18,5,2731.57,13657.85,1842,2025-03-30 13:24:30,paid,Luiz Fernando Leão,Melo de Nascimento,RR,2022-02-03,Boneca 714,Pet,2528.31,2025-03,True
224,6795,167,2,2266.04,4532.08,1821,2025-07-27 08:33:46,shipped,Yan Viana,Monteiro,AM,2024-02-21,Smartphone 274,Beleza,2239.09,2025-07,True
225,8847,296,4,1685.87,6743.48,1945,2025-10-28 18:26:30,canceled,Dr. Ryan da Cunha,Marques do Sul,TO,2023-01-18,Bicicleta 370,Esporte,1633.01,2025-10,False
226,7931,290,2,153.08,306.16,12,2024-12-14 09:56:56,delivered,Dra. Ana Sophia Pereira,Nascimento,SC,2021-04-03,Bola 264,Esporte,152.33,2024-12,True
227,1250,266,3,77.39,232.17,217,2025-10-06 22:08:46,pending,Helena Lopes,da Conceição de Jesus,MT,2021-11-02,Relógio 295,Mercado,77.44,2025-10,True
228,9297,81,3,590.63,1771.89,1407,2024-06-25 07:08:10,canceled,Sr. Vitor Peixoto,Ferreira,MA,2024-09-15,Relógio 211,Pet,556.61,2024-06,False
229,1854,210,4,1664.93,6659.72,2845,2025-01-10 09:18:36,delivered,Nina Moraes,Mendes,RO,2022-06-03,Teclado 826,Esporte,1781.18,2025-01,True
230,4923,296,1,1597.84,1597.84,1122,2024-12-05 18:40:27,pending,Ísis Carvalho,Vieira do Oeste,SP,2025-01-04,Bicicleta 370,Esporte,1633.01,2024-12,True
231,3190,219,2,2624.38,5248.76,1307,2025-05-28 02:42:58,paid,Heloísa Borges,Costa de da Luz,RR,2021-03-23,Camiseta 866,Esporte,2910.58,2025-05,True
232,109,278,4,186.42,745.68,2797,2024-02-27 20:12:09,paid,Pedro Henrique Guerra,Cassiano das Pedras,PR,2022-10-30,Cafeteira 738,Mercado,184.33,2024-02,True
233,1288,3,1,1515.5,1515.5,92,2024-09-02 20:15:17,shipped,Melissa Castro,Machado de da Luz,SP,2022-03-20,Mouse 318,Eletrônicos,1676.67,2024-09,True
234,5116,92,3,346.99,1040.97,1194,2024-07-04 11:52:24,paid,Dr. Pietro Novais,Cunha,SC,2022-06-27,Mochila 355,Mercado,345.12,2024-07,True
235,348,41,2,1622.87,3245.74,1734,2025-01-06 12:31:56,canceled,Sra. Hadassa da Paz,da Mota de Pereira,AM,2023-07-08,Monitor 267,Eletrônicos,1745.0,2025-01,False
236,60,82,1,1160.58,1160.58,2754,2025-04-02 08:14:04,paid,João Felipe Viana,Nascimento,AM,2022-03-17,Camiseta 577,Informática,1109.41,2025-04,True
237,6006,251,3,196.44,589.32,2467,2024-05-23 14:22:47,delivered,Bárbara das Neves,Caldeira da Praia,RO,2021-08-19,Bicicleta 581,Moda,202.06,2024-05,True
238,8681,35,4,1130.26,4521.04,2030,2024-03-31 02:30:39,paid,Luiz Otávio Vasconcelos,Rezende de Goiás,PE,2025-12-18,Óculos 649,Casa,1153.72,2024-03,True
239,1117,71,1,3471.42,3471.42,2350,2025-06-01 23:41:18,paid,Ana Cecília Vasconcelos,Nogueira,MS,2022-06-29,Jaqueta 603,Brinquedos,3364.73,2025-06,True
240,2157,138,4,614.3,2457.2,863,2025-10-20 17:10:10,delivered,Miguel Caldeira,Azevedo,PR,2025-12-24,Fone 934,Pet,626.1,2025-10,True
241,294,164,1,1777.81,1777.81,909,2024-10-15 00:52:04,paid,Vicente Ribeiro,Aparecida,TO,2023-01-14,Carrinho 960,Mercado,1725.95,2024-10,True
242,9358,183,4,1475.98,5903.92,1520,2024-12-08 23:20:19,shipped,Felipe Macedo,da Luz,RS,2025-06-24,Monitor 875,Moda,1579.9,2024-12,True
243,833,130,2,87.27,174.54,1472,2024-03-26 04:55:29,delivered,Lucas das Neves,Pires,RS,2023-09-26,Óculos 160,Livros,91.37,2024-03,True
244,8759,204,3,737.46,2212.38,1288,2024-05-30 20:53:40,shipped,Levi Farias,Souza de Goiás,PA,2023-12-29,Webcam 989,Moda,809.43,2024-05,True
245,3091,150,2,3233.07,6466.14,1935,2025-05-27 00:20:12,delivered,João Felipe Monteiro,Cavalcante,SE,2025-05-19,Camiseta 604,Brinquedos,3087.97,2025-05,True
246,6103,7,5,824.73,4123.65,2794,2024-10-29 04:41:56,pending,Carlos Eduardo Sampaio,Jesus das Flores,PA,2024-08-27,Monitor 172,Informática,812.88,2024-10,True
247,3898,253,5,1633.12,8165.6,1568,2024-06-06 00:19:57,shipped,Benício Câmara,Rios,CE,2023-05-26,Teclado 299,Informática,1759.16,2024-06,True
248,172,111,4,1729.78,6919.12,2646,2025-10-23 08:20:36,delivered,Ana Luiza Vargas,Santos da Mata,SC,2023-05-08,Livro 679,Livros,1765.84,2025-10,True
249,4254,26,3,1364.64,4093.92,1281,2025-05-07 08:13:11,canceled,Mariana Ramos,Costa,CE,2022-01-15,Almofada 530,Pet,1288.46,2025-05,False
250,2516,229,2,2004.25,4008.5,2615,2025-12-22 17:34:44,pending,Ian da Costa,Ramos,RO,2025-05-12,Bicicleta 793,Esporte,1829.42,2025-12,True
251,1237,69,3,2536.17,7608.51,417,2025-07-29 21:17:49,canceled,Beatriz Silveira,Teixeira de Dias,DF,2021-12-25,Fone 969,Brinquedos,2587.22,2025-07,False
252,1634,273,5,650.47,3252.35,2044,2025-05-09 08:29:44,shipped,Stella da Luz,Garcia,PB,2024-07-25,Livro 868,Livros,671.66,2025-05,True
253,5980,236,1,2543.66,2543.66,829,2024-08-16 12:18:21,delivered,Bernardo Garcia,Rocha,RR,2022-05-31,Relógio 158,Beleza,2821.92,2024-08,True
254,8133,55,5,1151.37,5756.85,654,2024-06-22 20:34:30,delivered,Esther Fernandes,Rodrigues,PI,2023-11-27,Webcam 329,Brinquedos,1136.48,2024-06,True
255,454,248,5,1295.59,6477.95,138,2024-06-03 16:58:55,delivered,Emanuel da Costa,Novaes,AP,2025-04-27,Coleira 327,Moda,1253.16,2024-06,True
256,9363,67,2,2852.93,5705.86,349,2025-02-08 22:25:52,delivered,Julia Rezende,Silveira,AL,2021-01-12,Boneca 751,Livros,2940.92,2025-02,True
257,9214,24,2,1714.71,3429.42,381,2025-02-19 01:37:29,delivered,Sr. Henry Carvalho,Cassiano de Marques,SC,2022-04-26,Livro 172,Pet,1856.08,2025-02,True
258,5781,282,2,2512.45,5024.9,268,2025-08-22 22:34:37,delivered,Isabela Macedo,Sá dos Dourados,ES,2021-06-27,Monitor 811,Beleza,2404.8,2025-08,True
259,2448,122,5,107.11,535.55,2815,2024-08-22 05:33:21,delivered,Diogo Caldeira,Cardoso de Cassiano,SC,2024-05-04,Óculos 705,Livros,113.3,2024-08,True
260,4402,231,5,2426.22,12131.1,1717,2025-11-15 01:52:01,paid,Asafe Carvalho,Leão Alegre,AL,2022-08-04,Caderno 674,Livros,2270.99,2025-11,True
261,9593,102,3,1311.9,3935.7,1003,2025-09-19 23:42:56,delivered,Benjamin Caldeira,Mendes,SC,2021-10-08,Fone 276,Brinquedos,1764.61,2025-09,True
262,1690,259,3,202.48,607.44,496,2024-02-10 07:04:41,paid,Bruna da Mata,Nogueira do Norte,SP,2024-04-07,Camiseta 749,Livros,217.18,2024-02,True
263,6095,275,3,2812.4,8437.2,439,2024-02-03 00:21:13,delivered,Gustavo Henrique Pastor,Sá,TO,2022-09-05,Mochila 316,Casa,2573.26,2024-02,True
264,3458,64,5,2489.11,12445.55,1744,2024-09-19 02:44:34,delivered,Ana Lívia Mendes,Moura do Galho,SE,2024-09-13,Carrinho 891,Informática,1764.61,2024-09,True
265,9856,228,2,818.78,1637.56,2918,2024-03-18 12:33:39,canceled,Heloísa Oliveira,Abreu das Pedras,RR,2023-05-24,Almofada 570,Livros,893.22,2024-03,False
266,7646,10,3,3756.24,11268.72,2842,2024-12-10 09:16:38,pending,João Pedro das Neves,Barbosa,BA,2025-07-28,Luminária 756,Casa,3475.4,2024-12,True
267,1814,236,3,2710.57,8131.71,665,2024-03-22 10:30:23,delivered,Emanuel Mendonça,Cardoso,RN,2025-06-10,Relógio 158,Beleza,2821.92,2024-03,True
268,7664,94,2,677.13,1354.26,1713,2025-10-07 10:05:42,delivered,Alana Cassiano,Câmara do Amparo,MG,2024-05-27,Luminária 233,Beleza,705.49,2025-10,True
269,6316,299,2,2929.14,5858.28,2533,2025-12-13 07:19:52,canceled,Emanuel Cassiano,Leão,AM,2021-10-24,Bola 197,Moda,2981.59,2025-12,False
270,8473,178,5,3448.69,17243.45,614,2025-05-08 17:38:56,shipped,Julia Borges,Cirino da Praia,MG,2021-05-06,Shampoo 528,Mercado,3380.21,2025-05,True
271,2914,122,3,117.68,353.04,2692,2025-04-26 11:20:05,delivered,Ester Pacheco,Camargo da Prata,AL,2021-03-25,Óculos 705,Livros,113.3,2025-04,True
272,7698,295,4,2465.07,9860.28,1415,2024-11-28 17:58:00,delivered,Caroline Santos,Sales,DF,2023-11-01,Teclado 362,Moda,2260.51,2024-11,True
273,7115,121,4,2187.97,8751.88,1389,2024-12-27 01:21:49,delivered,Dr. Luiz Miguel Pires,Cassiano,SP,2023-08-31,Camiseta 342,Casa,2079.93,2024-12,True
274,4226,246,3,2646.21,7938.63,1903,2024-12-17 05:10:45,paid,Alana Martins,Cardoso das Flores,AL,2023-11-23,Monitor 842,Esporte,2832.08,2024-12,True
275,3237,98,3,476.4,1429.2,2185,2025-01-28 11:35:14,paid,Srta. Nicole Borges,Borges,CE,2023-02-10,Tênis 928,Informática,463.84,2025-01,True
276,7577,156,5,2628.91,13144.55,1099,2025-05-12 19:33:47,paid,Gabriela Pimenta,Cavalcanti do Amparo,AM,2023-11-19,Sabonete 264,Brinquedos,2565.97,2025-05,True
277,6167,254,3,984.06,2952.18,131,2025-03-19 18:08:00,pending,Bella Albuquerque,Melo do Amparo,PB,2021-01-11,Almofada 642,Brinquedos,1054.77,2025-03,True
278,6654,244,3,2127.01,6381.03,7,2025-06-21 18:27:09,delivered,Luiz Henrique Ferreira,Aparecida dos Dourados,PI,2021-11-15,Liquidificador 960,Casa,2306.79,2025-06,True
279,705,115,2,2899.39,5798.78,1751,2025-10-17 00:25:51,delivered,Sra. Bárbara Cavalcante,Aparecida,PI,2022-05-13,Livro 466,Mercado,2687.44,2025-10,True
280,3710,293,3,1833.23,5499.69,913,2025-03-29 21:34:01,delivered,Samuel Barros,Porto de Araújo,MS,2021-02-12,Teclado 955,Moda,2015.92,2025-03,True
281,4864,274,2,834.93,1669.86,1229,2024-11-12 00:37:22,pending,Alice Moura,Silva,DF,2025-03-04,Suplemento 119,Brinquedos,811.04,2024-11,True
282,6861,151,1,366.34,366.34,1410,2025-04-19 19:07:09,delivered,Maria Sophia Barros,Araújo,PA,2021-09-02,Perfume 484,Mercado,368.48,2025-04,True
283,9300,16,3,2894.42,8683.26,2754,2025-06-15 16:52:06,paid,João Felipe Viana,Nascimento,AM,2022-03-17,Perfume 422,Brinquedos,2771.9,2025-06,True
284,6865,5,3,2488.63,7465.89,1359,2024-07-02 05:42:55,paid,Maria Cecília Sales,da Rosa de Minas,BA,2022-11-17,Bicicleta 108,Eletrônicos,2439.16,2024-07,True
285,6803,248,2,1185.0,2370.0,2439,2024-12-21 04:23:51,shipped,Rodrigo Macedo,Novais da Prata,RJ,2025-12-05,Coleira 327,Moda,1253.16,2024-12,True
286,6644,148,4,20.93,83.72,449,2025-01-18 16:40:25,paid,Dr. Cauã Cardoso,Cirino,PA,2024-06-22,Cafeteira 837,Moda,19.46,2025-01,True
287,4288,71,5,3112.97,15564.85,2485,2024-12-18 02:44:55,shipped,Alice Aparecida,Costela do Campo,MA,2025-07-12,Jaqueta 603,Brinquedos,3364.73,2024-12,True
288,3618,79,4,1727.57,6910.28,342,2025-01-04 17:57:02,paid,Bárbara Cardoso,Gonçalves,MS,2025-02-26,Luminária 425,Livros,1592.86,2025-01,True
289,1385,119,3,3132.13,9396.39,1850,2025-01-06 13:22:43,delivered,Anthony Gabriel Freitas,Almeida da Mata,MA,2025-05-29,Jaqueta 966,Pet,3439.59,2025-01,True
290,5441,31,2,1583.42,3166.84,1754,2024-11-19 04:21:04,pending,Alexandre Rezende,Pires da Praia,MT,2024-09-23,Webcam 885,Mercado,1462.78,2024-11,True
291,1863,239,4,3011.56,12046.24,345,2024-08-17 04:05:37,delivered,Théo Carvalho,Pimenta Alegre,CE,2021-10-14,Livro 365,Esporte,3175.59,2024-08,True
292,6489,95,3,2352.95,7058.85,1268,2025-11-18 06:07:09,canceled,Vitor Gabriel Cunha,da Luz do Norte,MA,2021-10-11,Shampoo 802,Livros,2211.59,2025-11,False
293,5379,34,4,3068.76,12275.04,1104,2025-11-16 20:41:40,pending,Dr. Alexandre Moraes,Mendes de Lopes,MG,2022-12-02,Liquidificador 623,Moda,3224.42,2025-11,True
294,209,293,1,2205.28,2205.28,2106,2024-04-19 00:41:57,delivered,Isabela Porto,Mendes do Galho,RO,2022-03-03,Teclado 955,Moda,2015.92,2024-04,True
295,2063,34,5,3238.42,16192.1,2184,2025-05-26 11:04:11,canceled,Marcela Campos,Martins Verde,TO,2023-10-03,Liquidificador 623,Moda,3224.42,2025-05,False
296,5407,115,5,2535.56,12677.8,2646,2025-01-15 07:24:14,delivered,Ana Luiza Vargas,Santos da Mata,SC,2023-05-08,Livro 466,Mercado,2687.44,2025-01,True
297,4472,271,4,2020.2,8080.8,1730,2024-02-21 23:49:30,pending,Lorena Sampaio,Câmara,MT,2023-09-25,Bicicleta 710,Mercado,1841.55,2024-02,True
298,9425,157,5,1944.9,9724.5,1559,2025-04-11 05:08:52,pending,Isabelly Silva,Carvalho de Melo,TO,2025-07-18,Boneca 446,Moda,2085.2,2025-04,True
299,5293,125,5,1165.01,5825.05,975,2025-10-02 22:14:04,delivered,Rebeca Sales,Marques de Goiás,PA,2025-04-10,Sabonete 655,Informática,1092.05,2025-10,True
300,7886,214,4,1346.6,5386.4,2461,2025-05-25 13:02:23,delivered,Marcelo Brito,Abreu,PE,2025-02-26,Webcam 380,Beleza,1298.71,2025-05,True
301,4083,43,5,1437.58,7187.9,2309,2025-02-27 18:23:44,paid,Thales Pires,Farias,PE,2023-12-12,Mochila 270,Esporte,1310.96,2025-02,True
302,2723,11,4,2092.66,8370.64,88,2024-08-09 09:28:23,pending,André Sá,Vasconcelos,PA,2022-10-23,Monitor 643,Moda,1978.07,2024-08,True
303,7619,84,2,1708.56,3417.12,2129,2024-09-16 01:42:07,delivered,Dr. Théo Souza,da Rosa,GO,2023-06-12,Tênis 415,Informática,1629.76,2024-09,True
